0.562341	0.000379666	1.07589e-05	0.00191138	2.53798e-05
0.316228	0.000703382	1.56154e-05	0.00236791	3.92897e-05
0.177828	0.000941568	6.55759e-05	0.00146347	0.000149712
0.1	0.000756625	5.91433e-05	0.000852419	6.72541e-05
0.0562341	0.000765524	8.3172e-05	0.000785529	8.13269e-05
0.0316228	0.00797775	0.00703403	0.0012213	0.000508705
0.0177828	0.00725927	0.00636146	0.000905922	0.000252813
0.01	0.00716343	0.00594342	0.00145479	0.000523451
0.00562341	0.00855894	0.00724419	0.00107694	0.000295201
0.00316228	0.00141982	0.000644614	0.00104664	0.000413512
0.00177828	0.00216198	0.00101922	0.00131329	0.000514991
0.001	0.012115	0.00746822	0.00254109	0.000736724
0.000562341	0.00287128	0.00107769	0.00207964	0.000598227
0.000316228	0.00488031	0.00250347	0.00193058	0.000647856
0.000177828	0.0122831	0.00769281	0.00217314	0.000709026
0.0001	0.0105867	0.0045674	0.00269994	0.000726332
5.62341e-05	0.00530886	0.00168305	0.00245641	0.000735132
3.16228e-05	0.0133318	0.00637159	0.00298336	0.000769416
1.77828e-05	0.0108827	0.00491938	0.00314653	0.000783058
1e-05	0.00935502	0.00290595	0.0031202	0.000716047
