0.562341	0.00781465	0.000112971	0.00659164	6.28391e-05
0.316228	0.0167795	0.00113733	0.00967679	0.000669969
0.177828	0.0328958	0.0038242	0.0130066	0.000157407
0.1	0.0455938	0.00767582	0.0152435	0.000199474
0.0562341	0.0515475	0.00772153	0.0165134	0.000274202
0.0316228	0.0443331	0.00280928	0.016959	0.0011937
0.0177828	0.0615958	0.00765488	0.0208204	0.000688383
0.01	0.0526011	0.00408177	0.0208104	0.00164596
0.00562341	0.0635369	0.0083306	0.0226702	0.00111379
0.00316228	0.067173	0.0082862	0.023484	0.0014316
0.00177828	0.0741135	0.00971034	0.0265058	0.00199514
0.001	0.0735221	0.0087195	0.027321	0.00239265
0.000562341	0.0848955	0.0102789	0.0308397	0.00285723
0.000316228	0.0913543	0.0107355	0.0324763	0.0030817
0.000177828	0.0812749	0.0109501	0.030011	0.00364396
0.0001	0.0935489	0.0112774	0.0306648	0.00359847
5.62341e-05	0.0812901	0.0112649	0.0299529	0.00367075
3.16228e-05	0.0695282	0.0109768	0.0263878	0.00368535
1.77828e-05	0.0864559	0.0118064	0.0318094	0.0039801
1e-05	0.0792746	0.0123604	0.0292123	0.00434373
