0.562341	0.00349466	0.000892257	0.00889023	0.00213432
0.316228	0.00589689	0.000412941	0.00827992	0.000576217
0.177828	0.00981768	0.000195832	0.00989815	0.000144645
0.1	0.011452	0.00081459	0.00968351	0.000685876
0.0562341	0.020822	0.00741903	0.0113971	0.0011173
0.0316228	0.0220562	0.00793185	0.0117642	0.00109114
0.0177828	0.0135904	0.00111239	0.0107482	0.00091367
0.01	0.0231328	0.00783438	0.0130849	0.00121159
0.00562341	0.0250238	0.007119	0.0148938	0.00173239
0.00316228	0.0286571	0.0076359	0.0168259	0.00201745
0.00177828	0.0305305	0.00873473	0.0170751	0.00214873
0.001	0.029173	0.00472242	0.0199142	0.00282174
0.000562341	0.0186759	0.00468371	0.0129564	0.00264202
0.000316228	0.0407482	0.0080609	0.021996	0.00253998
0.000177828	0.0430487	0.00815102	0.0236947	0.00282185
0.0001	0.0370818	0.00772818	0.0205678	0.00296785
5.62341e-05	0.0289692	0.00615152	0.0185786	0.00341015
3.16228e-05	0.0334676	0.00842005	0.0155116	0.00366144
1.77828e-05	0.0451259	0.00791538	0.0238048	0.00301374
1e-05	0.0353522	0.00812238	0.0164086	0.00439105
