0.562341	0.0042389	0.000296128	0.00705272	0.000487202
0.316228	0.0104347	0.0007235	0.00988027	0.000685178
0.177828	0.0167529	0.00084077	0.0121957	0.000683934
0.1	0.029385	0.00719517	0.014428	0.000338674
0.0562341	0.0236824	0.00167503	0.0141928	0.00100682
0.0316228	0.0294958	0.00264076	0.0169265	0.00119674
0.0177828	0.0376746	0.00866977	0.0172658	0.000861629
0.01	0.0343904	0.00560837	0.0190096	0.00165807
0.00562341	0.0317941	0.00336855	0.0193891	0.00207144
0.00316228	0.0474668	0.00792847	0.0249403	0.00215567
0.00177828	0.050761	0.00908859	0.0252521	0.00224725
0.001	0.0519192	0.00774942	0.0274878	0.00286504
0.000562341	0.0447555	0.00718901	0.0249594	0.00350728
0.000316228	0.0460288	0.00772675	0.0255203	0.00360906
0.000177828	0.056852	0.0102603	0.0267455	0.00331232
0.0001	0.0676805	0.0102257	0.0314795	0.00335349
5.62341e-05	0.0458864	0.00773139	0.0255974	0.00379237
3.16228e-05	0.0677223	0.0106851	0.031161	0.00367977
1.77828e-05	0.0635551	0.00851047	0.0326641	0.0040179
1e-05	0.0481005	0.0085767	0.0257751	0.00403483
