0.562341	0.000850774	2.53807e-05	0.00417213	5.12747e-05
0.316228	0.0016599	4.24148e-05	0.00452831	0.000109368
0.177828	0.00502163	0.00281948	0.00484218	0.00178118
0.1	0.00233157	0.000184244	0.00262455	0.000198922
0.0562341	0.00218262	0.00020308	0.00220251	0.00020506
0.0316228	0.00971323	0.00723297	0.00274618	0.000571046
0.0177828	0.00674058	0.00490227	0.00288731	0.00110841
0.01	0.00642456	0.0040573	0.00315928	0.000860491
0.00562341	0.00573233	0.00305088	0.0036655	0.00106636
0.00316228	0.00496551	0.0013869	0.00422717	0.000958153
0.00177828	0.00472586	0.00158091	0.00379327	0.00112249
0.001	0.005883	0.00166535	0.0046093	0.00114313
0.000562341	0.00986496	0.0023702	0.00615206	0.00129057
0.000316228	0.0109316	0.00266538	0.00623455	0.00132044
0.000177828	0.0113308	0.00277898	0.00627037	0.00125878
0.0001	0.0150643	0.00550519	0.00632551	0.00134021
5.62341e-05	0.0149031	0.00281787	0.00803779	0.00137231
3.16228e-05	0.0155653	0.00372757	0.00746037	0.00146056
1.77828e-05	0.00855414	0.00248405	0.00539656	0.00143211
1e-05	0.0077336	0.00267975	0.00433758	0.0013678
