0.562341	0.0515475	0.00772153	0.0165134	0.000274202
0.316228	0.029597	0.00209928	0.0136053	0.000971088
0.177828	0.0236824	0.00167503	0.0141928	0.00100682
0.1	0.0172865	0.00124893	0.011565	0.000847682
0.0562341	0.020822	0.00741903	0.0113971	0.0011173
0.0316228	0.0174523	0.00784498	0.00873035	0.000806988
0.0177828	0.011556	0.00468691	0.00771174	0.00149214
0.01	0.00466313	0.00039229	0.00462098	0.000393418
0.00562341	0.00307166	0.00027037	0.00314339	0.000284476
0.00316228	0.00218262	0.00020308	0.00220251	0.00020506
0.00177828	0.00652689	0.00469059	0.00256403	0.0007906
0.001	0.00830316	0.00693922	0.00181734	0.00063938
0.000562341	0.000765524	8.3172e-05	0.000785529	8.13269e-05
0.000316228	0.000445308	4.7773e-05	0.000456863	4.43587e-05
0.000177828	0.00560654	0.00513455	0.00128221	0.000943334
0.0001	0.00178395	0.00157465	0.000488973	0.000312058
5.62341e-05	8.45861e-05	1.77478e-05	9.45217e-05	1.58038e-05
