0.562341	0.000267496	1.27759e-05	0.00146816	1.95271e-05
0.316228	0.000504494	1.25203e-05	0.00182307	4.56368e-05
0.177828	0.000810693	6.66789e-05	0.00135898	0.00013275
0.1	0.000508168	4.23277e-05	0.000548127	4.29354e-05
0.0562341	0.000445308	4.7773e-05	0.000456863	4.43587e-05
0.0316228	0.00040492	7.18166e-05	0.000409779	6.12536e-05
0.0177828	0.00660942	0.00589428	0.00122179	0.000662412
0.01	0.00698959	0.00614203	0.000941377	0.000363424
0.00562341	0.0015518	0.000453735	0.0012762	0.000323167
0.00316228	0.00955245	0.00764433	0.0017488	0.000490965
0.00177828	0.00261511	0.000796532	0.0018495	0.000527121
0.001	0.00335115	0.00105217	0.0020693	0.000553759
0.000562341	0.00433313	0.0013295	0.00242981	0.000575629
0.000316228	0.00472544	0.00140802	0.00216669	0.00058295
0.000177828	0.00440567	0.00142315	0.00232011	0.000736319
0.0001	0.0108084	0.00633099	0.00218074	0.000611476
5.62341e-05	0.00536797	0.00146088	0.00221984	0.000556914
3.16228e-05	0.00840686	0.00370368	0.00232729	0.000840044
1.77828e-05	0.00373381	0.00151121	0.00182883	0.000660017
1e-05	0.010704	0.00507283	0.00238836	0.000601299
