0.562341	0.0812749	0.0109501	0.030011	0.00364396
0.316228	0.0784377	0.00972802	0.0341955	0.0039289
0.177828	0.056852	0.0102603	0.0267455	0.00331232
0.1	0.0551504	0.00999524	0.0268325	0.00327252
0.0562341	0.0430487	0.00815102	0.0236947	0.00282185
0.0316228	0.03439	0.00678162	0.020196	0.00275538
0.0177828	0.0262062	0.00710138	0.0141406	0.00209614
0.01	0.0206647	0.00556359	0.0116228	0.00221183
0.00562341	0.0181652	0.00353456	0.00998225	0.00160213
0.00316228	0.0113308	0.00277898	0.00627037	0.00125878
0.00177828	0.0114525	0.00370143	0.00552222	0.00102229
0.001	0.00769551	0.00306999	0.00292569	0.000832184
0.000562341	0.0122831	0.00769281	0.00217314	0.000709026
0.000316228	0.00440567	0.00142315	0.00232011	0.000736319
0.000177828	0.00985474	0.00479985	0.0019696	0.000484737
0.0001	0.00408285	0.00110748	0.00167033	0.00040251
5.62341e-05	0.00411675	0.00137637	0.00186767	0.000518594
