0.562341	0.0735221	0.0087195	0.027321	0.00239265
0.316228	0.0655785	0.010012	0.0275553	0.00301162
0.177828	0.0519192	0.00774942	0.0274878	0.00286504
0.1	0.0379333	0.00694282	0.0217526	0.00310414
0.0562341	0.029173	0.00472242	0.0199142	0.00282174
0.0316228	0.0193741	0.0041426	0.0137789	0.002566
0.0177828	0.0134646	0.00328298	0.0101096	0.00198478
0.01	0.0168771	0.00429947	0.00942594	0.00200885
0.00562341	0.00878359	0.00232978	0.00641415	0.00141626
0.00316228	0.005883	0.00166535	0.0046093	0.00114313
0.00177828	0.00710769	0.00171653	0.00494529	0.00102137
0.001	0.00453877	0.00150495	0.00285343	0.00086715
0.000562341	0.012115	0.00746822	0.00254109	0.000736724
0.000316228	0.00335115	0.00105217	0.0020693	0.000553759
0.000177828	0.00220972	0.000840773	0.00135017	0.000431088
0.0001	0.00356164	0.00133291	0.00135421	0.000361795
5.62341e-05	0.00290062	0.00124589	0.00105804	0.000358103
