0.562341	0.00157354	3.33045e-05	0.00606715	6.62175e-05
0.316228	0.00311714	0.000565446	0.00663605	0.00137815
0.177828	0.00374526	0.000265951	0.00494206	0.00034849
0.1	0.00911224	0.00409873	0.00718344	0.00193452
0.0562341	0.00466313	0.00039229	0.00462098	0.000393418
0.0316228	0.00447619	0.000323786	0.00429689	0.000323712
0.0177828	0.00425365	0.000709036	0.0039793	0.000576573
0.01	0.010666	0.00582383	0.00505077	0.000793407
0.00562341	0.00551894	0.00103414	0.0051956	0.000923944
0.00316228	0.00827027	0.00155767	0.00725278	0.00122809
0.00177828	0.00865285	0.00192931	0.00730941	0.0014623
0.001	0.0168771	0.00429947	0.00942594	0.00200885
0.000562341	0.0133299	0.00322113	0.00897187	0.00188398
0.000316228	0.0187459	0.00519907	0.0103032	0.00199308
0.000177828	0.0206647	0.00556359	0.0116228	0.00221183
0.0001	0.014777	0.00394785	0.00887553	0.00200875
5.62341e-05	0.0158323	0.00353168	0.0104572	0.00201684
3.16228e-05	0.0182942	0.00406661	0.0121017	0.0024687
1.77828e-05	0.0163705	0.00591601	0.0121025	0.00510291
1e-05	0.0234837	0.00621428	0.0109312	0.00217045
