0.562341	0.000129754	4.76153e-06	0.000662477	2.09217e-05
0.316228	0.000247929	1.65009e-05	0.000810476	2.32442e-05
0.177828	0.000460705	2.67183e-05	0.000825629	6.44636e-05
0.1	0.0001256	1.23742e-05	0.000127861	1.04544e-05
0.0562341	8.45861e-05	1.77478e-05	9.45217e-05	1.58038e-05
0.0316228	7.41905e-05	1.9835e-05	7.88384e-05	1.95798e-05
0.0177828	8.90633e-05	3.61352e-05	8.65293e-05	3.08693e-05
0.01	8.28934e-05	2.86498e-05	9.3747e-05	3.04835e-05
0.00562341	0.000122396	6.8145e-05	0.000116771	5.83178e-05
0.00316228	0.00109422	0.000755301	0.000490553	0.000247079
0.00177828	0.000470284	0.000350671	0.000316406	0.000211836
0.001	0.00290062	0.00124589	0.00105804	0.000358103
0.000177828	0.00411675	0.00137637	0.00186767	0.000518594
0.0001	0.00735929	0.00237585	0.00143918	0.000384724
