0.562341	0.0635369	0.0083306	0.0226702	0.00111379
0.316228	0.0506626	0.00881483	0.0216254	0.00173991
0.177828	0.0317941	0.00336855	0.0193891	0.00207144
0.1	0.0306472	0.00780087	0.0171735	0.00183119
0.0562341	0.0250238	0.007119	0.0148938	0.00173239
0.0316228	0.0204705	0.00760259	0.0115087	0.00121447
0.0177828	0.0149745	0.00702446	0.00800338	0.00152518
0.01	0.00551894	0.00103414	0.0051956	0.000923944
0.00562341	0.00300825	0.000554952	0.0030294	0.000533785
0.00316228	0.00573233	0.00305088	0.0036655	0.00106636
0.00177828	0.00843899	0.00639953	0.00225225	0.000746833
0.001	0.00169835	0.00081859	0.00136839	0.000522662
0.000562341	0.00855894	0.00724419	0.00107694	0.000295201
0.000316228	0.0015518	0.000453735	0.0012762	0.000323167
0.000177828	0.00580961	0.0048707	0.000542607	0.000231977
0.0001	0.000582337	0.000346907	0.000359528	0.000187319
5.62341e-05	0.000122396	6.8145e-05	0.000116771	5.83178e-05
