0.562341	0.0935489	0.0112774	0.0306648	0.00359847
0.316228	0.0885764	0.00887516	0.0374664	0.00297502
0.177828	0.0676805	0.0102257	0.0314795	0.00335349
0.1	0.0477614	0.00874642	0.0251825	0.00353007
0.0562341	0.0370818	0.00772818	0.0205678	0.00296785
0.0316228	0.0308405	0.00500614	0.0194407	0.00255163
0.0177828	0.0187399	0.00387161	0.0133096	0.00241556
0.01	0.014777	0.00394785	0.00887553	0.00200875
0.00562341	0.0122321	0.00337754	0.00717673	0.00172029
0.00316228	0.0150643	0.00550519	0.00632551	0.00134021
0.00177828	0.00835037	0.0025985	0.00413984	0.00116489
0.001	0.00832262	0.00208461	0.00404594	0.000955532
0.000562341	0.0105867	0.0045674	0.00269994	0.000726332
0.000316228	0.0108084	0.00633099	0.00218074	0.000611476
0.000177828	0.00502812	0.00141861	0.00209244	0.000631801
0.0001	0.00409359	0.00133979	0.00160089	0.000509762
5.62341e-05	0.00735929	0.00237585	0.00143918	0.000384724
