0.562341	0.00781465	0.000112971	0.00659164	6.28391e-05
0.316228	0.00556441	0.000394403	0.00657313	0.000457513
0.177828	0.0042389	0.000296128	0.00705272	0.000487202
0.1	0.00408163	0.000508691	0.00796004	0.0007958
0.0562341	0.00349466	0.000892257	0.00889023	0.00213432
0.0316228	0.00195882	4.23013e-05	0.00591314	5.94047e-05
0.0177828	0.00151157	0.000115582	0.00457167	0.000323432
0.01	0.00157354	3.33045e-05	0.00606715	6.62175e-05
0.00562341	0.00114924	2.19876e-05	0.00519144	5.43804e-05
0.00316228	0.000850774	2.53807e-05	0.00417213	5.12747e-05
0.00177828	0.00142348	0.000750939	0.0046153	0.0013522
0.001	0.000477164	1.27917e-05	0.00250279	2.82067e-05
0.000562341	0.000379666	1.07589e-05	0.00191138	2.53798e-05
0.000316228	0.000267496	1.27759e-05	0.00146816	1.95271e-05
0.000177828	0.000210962	7.46922e-06	0.00111732	2.01938e-05
0.0001	0.000161598	5.55196e-06	0.000859615	1.83536e-05
5.62341e-05	0.000129754	4.76153e-06	0.000662477	2.09217e-05
