0.562341	0.0792746	0.0123604	0.0292123	0.00434373
0.316228	0.0680022	0.0124904	0.0265978	0.00413491
0.177828	0.0481005	0.0085767	0.0257751	0.00403483
0.1	0.0433561	0.0102453	0.0212474	0.00338029
0.0562341	0.0353522	0.00812238	0.0164086	0.00439105
0.0316228	0.0198896	0.00527787	0.0128605	0.00283867
0.0177828	0.0168297	0.00422055	0.0108956	0.00235426
0.01	0.0234837	0.00621428	0.0109312	0.00217045
0.00562341	0.0146868	0.0033496	0.00837183	0.0016921
0.00316228	0.0077336	0.00267975	0.00433758	0.0013678
0.00177828	0.0160418	0.00632818	0.00535155	0.00114014
0.001	0.00931296	0.00200751	0.00465087	0.000964203
0.000562341	0.00935502	0.00290595	0.0031202	0.000716047
0.000316228	0.010704	0.00507283	0.00238836	0.000601299
0.000177828	0.0114239	0.0063682	0.00176	0.000489303
0.0001	0.00835075	0.00515088	0.00148009	0.000530166
