1.25893e-07	0.000268296	9.17705e-10
2.84382e-07	0.000268296	2.07673e-09
4.83908e-07	0.000268296	3.53405e-09
7.35097e-07	0.000268296	5.3607e-09
1.05132e-06	0.000268296	7.65884e-09
1.44943e-06	0.000268283	1.20122e-08
1.95062e-06	0.000268282	1.47001e-08
2.58158e-06	0.000268282	1.93457e-08
3.3759e-06	0.000268281	2.51698e-08
4.3759e-06	0.000268281	3.2477e-08
5.63483e-06	0.00026828	4.17685e-08
7.21972e-06	0.00026828	5.38224e-08
9.21499e-06	0.000268265	5.70803e-08
1.17269e-05	0.000268265	7.60945e-08
1.48891e-05	0.000268264	9.95518e-08
1.88702e-05	0.000268254	1.08285e-07
2.38821e-05	0.000268253	1.42605e-07
3.01917e-05	0.000268249	1.74203e-07
3.81349e-05	0.000268242	2.17928e-07
4.81349e-05	0.000268244	2.88168e-07
6.07242e-05	0.000268234	3.7996e-07
7.65731e-05	0.000268239	4.78018e-07
9.65258e-05	0.000268241	6.06134e-07
0.000121645	0.000268187	7.26306e-07
0.000153267	0.000268145	9.71891e-07
0.000193078	0.000268055	1.161e-06
0.000243197	0.000268097	1.45999e-06
0.000306293	0.000268125	1.81224e-06
0.000385725	0.000268154	2.31514e-06
0.000485725	0.000268123	2.74148e-06
0.000611618	0.000268075	3.10399e-06
0.000770107	0.000268198	3.44941e-06
0.000969633	0.000268375	3.94248e-06
0.00122082	0.000268104	4.84354e-06
0.00222082	0.000270422	6.67452e-06
0.00322082	0.00027328	8.26542e-06
0.00422082	0.000276162	1.01601e-05
0.00522082	0.000277566	1.12786e-05
0.00622082	0.000283214	1.27543e-05
0.00722082	0.000289227	1.51747e-05
0.00822082	0.000295335	1.56698e-05
0.00922082	0.000298711	1.61083e-05
0.0102208	0.000305664	1.74079e-05
0.0112208	0.000310013	1.79315e-05
0.0122208	0.000316642	2.06681e-05
0.0132208	0.000324922	2.32851e-05
0.0142208	0.000334404	2.36469e-05
0.0152208	0.000345777	2.622e-05
0.0162208	0.000353682	2.73128e-05
0.0172208	0.000361551	2.82217e-05
0.0182208	0.000366917	2.81902e-05
0.0192208	0.000378229	3.14756e-05
0.0202208	0.00038913	3.29425e-05
0.0212208	0.000398625	3.43082e-05
0.0222208	0.000410494	3.49051e-05
0.0232208	0.000421317	3.73015e-05
0.0242208	0.000434101	3.9321e-05
0.0252208	0.000441159	3.98842e-05
0.0262208	0.000453	4.15525e-05
0.0272208	0.000460827	4.2352e-05
0.0282208	0.000470728	4.26774e-05
0.0292208	0.00048076	4.35756e-05
0.0302208	0.000482692	4.63063e-05
0.0312208	0.000495697	4.74768e-05
0.0322208	0.000511116	4.95808e-05
0.0332208	0.000526452	5.11356e-05
0.0342208	0.000539008	5.28259e-05
0.0352208	0.000540477	5.04853e-05
0.0362208	0.000549009	5.16036e-05
0.0372208	0.000560872	5.40962e-05
0.0382208	0.000575267	5.64683e-05
0.0392208	0.000593561	5.94432e-05
0.0402208	0.000598588	5.87967e-05
0.0412208	0.000612829	6.31596e-05
0.0422208	0.000625697	6.45958e-05
0.0432208	0.000631736	6.36517e-05
0.0442208	0.000646062	6.58056e-05
0.0452208	0.000655216	6.73911e-05
0.0462208	0.000656766	6.61489e-05
0.0472208	0.000675792	7.16253e-05
0.0482208	0.000692039	7.33836e-05
0.0492208	0.000697685	7.31094e-05
0.0502208	0.000710609	7.7823e-05
0.0512208	0.000717617	7.72707e-05
0.0522208	0.000731829	7.99338e-05
0.0532208	0.000744381	8.17513e-05
0.0542208	0.000751822	8.16954e-05
0.0552208	0.000764894	8.17629e-05
0.0562208	0.000773336	8.23678e-05
0.0572208	0.00077265	8.01384e-05
0.0582208	0.00075858	7.70812e-05
0.0592208	0.000774962	8.31005e-05
0.0602208	0.000778139	8.04372e-05
0.0612208	0.000789902	8.23052e-05
0.0622208	0.000799695	8.37317e-05
0.0632208	0.000809041	8.43991e-05
0.0642208	0.000817968	8.70602e-05
0.0652208	0.000814732	8.43723e-05
0.0662208	0.000817673	8.361e-05
0.0672208	0.000834032	8.54668e-05
0.0682208	0.000836741	8.28955e-05
0.0692208	0.000848989	8.48914e-05
0.0702208	0.000838009	8.17959e-05
0.0712208	0.000839221	7.98368e-05
0.0722208	0.000842547	7.96106e-05
0.0732208	0.000849522	8.41717e-05
0.0742208	0.000857923	8.41217e-05
0.0752208	0.000856261	8.27373e-05
0.0762208	0.000869736	8.58397e-05
0.0772208	0.000872357	8.61423e-05
0.0782208	0.000875048	8.47661e-05
0.0792208	0.000883588	8.64512e-05
0.0802208	0.000889026	8.83332e-05
0.0812208	0.000883295	8.63228e-05
0.0822208	0.000887557	8.8886e-05
0.0832208	0.000904012	9.34101e-05
0.0842208	0.000909497	9.455e-05
0.0852208	0.00090185	9.19089e-05
0.0862208	0.000911323	9.25131e-05
0.0872208	0.000911344	9.27064e-05
0.0882208	0.00090771	9.14131e-05
0.0892208	0.000910992	9.14594e-05
0.0902208	0.000917843	9.10491e-05
0.0912208	0.000921698	9.11737e-05
0.0922208	0.000931169	9.35809e-05
0.0932208	0.000937615	9.62432e-05
0.0942208	0.000941636	9.88146e-05
0.0952208	0.000956195	0.000100289
0.0962208	0.000962267	9.91565e-05
0.0972208	0.000967338	0.000100434
0.0982208	0.000977287	0.000101744
0.0992208	0.000978231	0.000102881
0.100221	0.000981683	0.00010231
0.101221	0.000975384	9.89318e-05
0.102221	0.000982704	9.94192e-05
0.103221	0.000987212	9.77793e-05
0.104221	0.000996947	0.000100736
0.105221	0.000997989	0.000102988
0.106221	0.00100642	0.00010436
0.107221	0.00101957	0.000105709
0.108221	0.00102546	0.000106648
0.109221	0.00103159	0.000107303
0.110221	0.00103595	0.000108696
0.111221	0.0010397	0.000105837
0.112221	0.0010484	0.000106902
0.113221	0.00105217	0.000105746
0.114221	0.00104515	0.000108286
0.115221	0.00105239	0.000110091
0.116221	0.00104745	0.000107392
0.117221	0.00104385	0.000107027
0.118221	0.00103382	0.000101737
0.119221	0.0010332	9.84578e-05
0.120221	0.00102498	9.59184e-05
0.121221	0.00102639	9.53736e-05
0.122221	0.00102953	9.69992e-05
0.123221	0.00103772	9.88039e-05
0.124221	0.0010422	0.000100744
0.125221	0.00104573	9.84787e-05
0.126221	0.0010536	9.92535e-05
0.127221	0.00105109	9.89439e-05
0.128221	0.00104424	9.71274e-05
0.129221	0.00105127	9.93593e-05
0.130221	0.00105373	0.000100411
0.131221	0.00106715	0.000103757
0.132221	0.00106698	0.000101156
0.133221	0.00105374	0.000100199
0.134221	0.00105139	0.000100132
0.135221	0.00104041	9.85816e-05
0.136221	0.00105231	0.000101513
0.137221	0.00104854	0.000101408
