0.0422208	8.45346e-05
0.0432208	7.86255e-05
0.0442208	6.52904e-05
0.0452208	5.47114e-05
0.0462208	6.18048e-05
0.0472208	6.81758e-05
0.0482208	6.85187e-05
0.0492208	7.57286e-05
0.0502208	8.3644e-05
0.0512208	6.70925e-05
0.0522208	7.12485e-05
0.0532208	8.10205e-05
0.0542208	7.55528e-05
0.0552208	8.26707e-05
0.0562208	9.00941e-05
0.0572208	0.000100445
0.0582208	0.000100055
0.0592208	0.000111779
0.0602208	0.000120447
0.0612208	1.11152e-05
0.0622208	1.25215e-05
0.0632208	1.45972e-05
0.0642208	2.50597e-05
0.0652208	2.73248e-05
0.0662208	2.56696e-05
0.0672208	3.93792e-05
0.0682208	4.93898e-05
0.0692208	2.52448e-05
0.0702208	2.30534e-05
0.0712208	2.62139e-05
0.0722208	2.4649e-05
0.0732208	2.90333e-05
0.0742208	2.01568e-05
0.0752208	1.51883e-05
0.0762208	2.1375e-05
0.0772208	2.94706e-05
0.0782208	2.77873e-05
0.0792208	3.76162e-05
0.0802208	3.92606e-05
0.0812208	4.70371e-05
0.0822208	5.51693e-05
0.0832208	5.69495e-05
0.0842208	6.4662e-05
0.0852208	6.25893e-05
0.0862208	3.89214e-05
0.0872208	4.71302e-05
0.0882208	5.82173e-05
0.0892208	6.57129e-05
0.0902208	8.12355e-05
0.0912208	7.54965e-05
0.0922208	8.26944e-05
0.0932208	5.68239e-05
0.0942208	6.27327e-05
0.0952208	7.85787e-05
0.0962208	8.59447e-05
0.0972208	5.68696e-05
0.0982208	4.29035e-05
0.0992208	5.15043e-05
0.100221	5.70735e-05
0.101221	6.28669e-05
0.102221	6.01681e-05
0.103221	5.75174e-05
0.104221	5.92542e-05
0.105221	6.46769e-05
0.106221	4.98267e-05
0.107221	6.27654e-05
0.108221	7.16227e-05
0.109221	2.06702e-05
0.110221	2.40399e-05
0.111221	2.36964e-05
0.112221	3.46972e-05
0.113221	3.00493e-05
0.114221	3.03629e-05
0.115221	4.12186e-05
0.116221	4.39061e-05
0.117221	5.87921e-05
0.118221	3.20009e-05
0.119221	3.73349e-05
0.120221	4.41207e-05
0.121221	4.55958e-05
0.122221	4.63867e-05
0.123221	4.77945e-05
0.124221	5.52009e-05
0.125221	6.14939e-05
0.126221	5.2236e-05
0.127221	5.2072e-05
0.128221	5.01489e-05
0.129221	5.61456e-05
0.130221	6.33975e-05
0.131221	6.40425e-05
0.132221	3.94285e-05
0.133221	4.8104e-05
0.134221	5.51511e-05
0.135221	6.32952e-05
0.136221	3.50042e-05
0.137221	4.19195e-05
0.138221	4.95801e-05
0.139221	5.22771e-05
0.140221	6.24191e-05
0.141221	6.6666e-05
0.142221	6.44985e-05
0.143221	7.10559e-05
0.144221	8.06108e-05
0.145221	9.02271e-05
0.146221	9.97365e-05
0.147221	0.000107956
0.148221	0.000125153
0.149221	0.000116219
0.150221	9.26839e-05
0.151221	0.000103817
0.152221	0.000107905
0.153221	0.000115501
0.154221	0.000129367
0.155221	0.000124199
0.156221	0.000130342
0.157221	0.000131271
0.158221	0.00013473
0.159221	0.000147309
0.160221	0.000151686
0.161221	8.3793e-05
0.162221	9.11429e-05
0.163221	9.90398e-05
0.164221	9.49099e-05
0.165221	5.88122e-05
0.166221	6.81979e-05
0.167221	5.77043e-05
0.168221	7.11638e-05
0.169221	8.67202e-05
0.170221	7.70124e-05
0.171221	8.89073e-05
0.172221	6.4063e-05
0.173221	6.91712e-05
0.174221	7.75883e-05
0.175221	8.59651e-05
0.176221	9.79812e-05
0.177221	7.9143e-05
0.178221	9.05001e-05
0.179221	9.7193e-05
0.180221	9.62784e-05
0.181221	0.000108383
0.182221	0.000117091
0.183221	8.65439e-05
0.184221	9.88404e-05
0.185221	0.000114149
0.186221	8.53534e-05
0.187221	9.00181e-05
0.188221	0.000101874
0.189221	0.00011664
0.190221	0.000128412
0.191221	0.00013543
0.192221	0.000128628
0.193221	0.000137209
0.194221	0.000156666
0.195221	0.000174225
0.196221	0.000169605
0.197221	5.82199e-05
0.198221	7.13989e-05
0.199221	8.12483e-05
0.200221	9.84431e-05
0.201221	6.37598e-05
0.202221	7.09811e-05
0.203221	8.33141e-05
0.204221	9.1834e-05
0.205221	0.000112712
0.206221	0.000120338
0.207221	0.000136343
0.208221	0.000116393
0.209221	0.000126879
0.210221	0.000109771
0.211221	0.00012773
0.212221	0.000141161
0.213221	6.55486e-05
0.214221	6.49324e-05
0.215221	7.65411e-05
0.216221	7.93289e-05
0.217221	6.87742e-05
0.218221	8.82075e-05
0.219221	8.57421e-05
0.220221	8.59515e-05
0.221221	1.83214e-05
0.222221	1.55996e-05
0.223221	2.62867e-05
0.224221	2.77023e-05
0.225221	3.22267e-05
0.226221	3.52675e-05
0.227221	4.55179e-05
0.228221	5.18986e-05
0.229221	4.81015e-05
0.230221	6.07452e-05
0.231221	6.92532e-05
0.232221	6.24481e-05
0.233221	6.85013e-05
0.234221	5.03971e-05
0.235221	5.73711e-05
0.236221	6.50941e-05
0.237221	5.64664e-05
0.238221	5.73682e-05
0.239221	6.08356e-05
0.240221	6.577e-05
0.241221	7.87289e-05
0.242221	8.4275e-05
0.243221	7.51601e-05
0.244221	7.48482e-05
0.245221	8.23182e-05
0.246221	8.8874e-05
0.247221	9.88181e-05
0.248221	0.000112174
0.249221	0.000117816
0.250221	0.000118707
0.251221	0.000123938
0.252221	6.79408e-05
0.253221	8.17851e-05
0.254221	6.00367e-05
0.255221	6.79925e-05
0.256221	7.74005e-05
0.257221	8.78587e-05
0.258221	9.03771e-05
0.259221	5.78175e-05
0.260221	6.9307e-05
0.261221	7.04463e-05
0.262221	7.1851e-05
0.263221	9.20664e-05
0.264221	9.51584e-05
0.265221	9.82533e-05
0.266221	0.000108043
0.267221	0.000118176
0.268221	5.69516e-05
0.269221	6.41245e-05
0.270221	6.95906e-05
0.271221	8.59772e-05
0.272221	9.00564e-05
0.273221	6.33696e-05
0.274221	7.8336e-05
0.275221	8.98966e-05
0.276221	5.68594e-05
0.277221	7.40529e-05
0.278221	7.6711e-05
0.279221	8.61255e-05
0.280221	8.94798e-05
0.281221	5.42488e-05
0.282221	4.34798e-05
0.283221	5.19029e-05
0.284221	5.69795e-05
0.285221	6.64309e-05
0.286221	6.95167e-05
0.287221	7.32437e-05
0.288221	8.41957e-05
0.289221	7.74316e-05
0.290221	9.7568e-05
0.291221	0.000102447
0.292221	8.52373e-05
0.293221	9.70324e-05
0.294221	9.94128e-05
0.295221	9.41575e-05
0.296221	0.000101749
0.297221	0.000116747
0.298221	5.32952e-05
0.299221	3.14481e-05
0.300221	3.98464e-05
0.301221	4.97272e-05
0.302221	5.49937e-05
0.303221	5.16679e-05
0.304221	6.1577e-05
0.305221	2.70212e-05
0.306221	3.31369e-05
0.307221	2.94894e-05
0.308221	3.60939e-05
0.309221	3.69573e-05
0.310221	3.6629e-05
0.311221	4.12962e-05
0.312221	3.70286e-05
0.313221	2.72877e-05
0.314221	3.43079e-05
0.315221	4.21929e-05
0.316221	4.62899e-05
0.317221	4.40623e-05
0.318221	5.20017e-05
0.319221	5.54335e-05
0.320221	6.28869e-05
0.321221	6.49513e-05
0.322221	5.23274e-05
0.323221	5.86819e-05
0.324221	6.08533e-05
0.325221	6.38902e-05
0.326221	7.69932e-05
0.327221	8.07849e-05
0.328221	8.78941e-05
0.329221	8.66381e-05
0.330221	0.000101033
0.331221	0.000109848
0.332221	9.96445e-05
0.333221	0.000113405
0.334221	0.00011911
0.335221	0.000125975
0.336221	0.000138417
0.337221	0.000146969
0.338221	0.000162734
0.339221	0.000178811
0.340221	0.000163841
0.341221	0.000173407
0.342221	0.000160661
0.343221	0.000159945
0.344221	0.000173246
0.345221	0.000152682
0.346221	0.000138071
0.347221	0.000120586
0.348221	7.39551e-05
0.349221	7.6712e-05
0.350221	8.32106e-05
0.351221	8.66995e-05
0.352221	0.000102287
0.353221	0.000119737
0.354221	7.66096e-05
0.355221	9.26894e-05
0.356221	0.000107121
0.357221	0.000124177
0.358221	9.41454e-05
0.359221	8.97281e-05
0.360221	9.97851e-05
0.361221	0.000113442
0.362221	0.000128537
0.363221	0.000142686
0.364221	0.000156192
0.365221	0.000165211
0.366221	0.00014591
0.367221	0.000153322
0.368221	0.000151574
0.369221	0.000167268
0.370221	0.000180943
0.371221	0.000198898
0.372221	0.000188747
0.373221	9.89064e-05
0.374221	0.000112802
0.375221	0.000118419
0.376221	0.000121886
0.377221	0.000130435
0.378221	0.000139399
0.379221	0.000152383
0.380221	0.000167858
0.381221	0.000172427
0.382221	0.000167479
0.383221	0.000173156
0.384221	0.000179297
0.385221	9.83602e-05
0.386221	4.90298e-05
0.387221	5.93781e-05
0.388221	6.98163e-05
0.389221	6.65927e-05
0.390221	7.17991e-05
0.391221	3.9846e-05
0.392221	3.94231e-05
0.393221	4.93522e-05
0.394221	5.37039e-05
0.395221	6.22673e-05
0.396221	5.27469e-05
0.397221	5.52517e-05
0.398221	5.62833e-05
0.399221	7.39692e-05
0.400221	8.03924e-05
0.401221	7.70479e-05
0.402221	8.3558e-05
0.403221	8.52622e-05
0.404221	4.91377e-05
0.405221	5.03671e-05
0.406221	5.19606e-05
0.407221	5.81426e-05
0.408221	6.46754e-05
0.409221	7.33114e-05
0.410221	5.52493e-05
0.411221	6.81081e-05
0.412221	7.97843e-05
0.413221	6.86783e-05
0.414221	6.12715e-05
0.415221	4.72535e-05
0.416221	5.79247e-05
0.417221	5.39277e-05
0.418221	6.24415e-05
0.419221	7.70761e-05
0.420221	5.55344e-05
0.421221	3.54744e-05
0.422221	2.76364e-05
0.423221	4.01723e-05
0.424221	4.36453e-05
0.425221	5.19596e-05
0.426221	5.67452e-05
0.427221	6.6952e-05
0.428221	7.66728e-05
0.429221	7.89148e-05
0.430221	7.44699e-05
0.431221	8.27479e-05
0.432221	8.76569e-05
0.433221	8.32577e-05
0.434221	9.44777e-05
0.435221	9.39176e-05
0.436221	0.000100339
0.437221	0.000116796
0.438221	0.000104726
0.439221	0.000118025
0.440221	0.000130256
0.441221	7.02602e-05
0.442221	8.941e-05
0.443221	9.04469e-05
0.444221	5.40494e-05
0.445221	5.21894e-05
0.446221	6.62937e-05
0.447221	7.68235e-05
0.448221	8.43749e-05
0.449221	9.33039e-05
0.450221	9.66059e-05
0.451221	0.000107936
0.452221	0.000106374
0.453221	0.000109418
0.454221	0.000106722
0.455221	0.000106166
0.456221	0.000112495
0.457221	0.000126499
0.458221	0.000117336
0.459221	4.67456e-05
0.460221	5.99065e-05
0.461221	6.83855e-05
0.462221	7.21961e-05
0.463221	7.38405e-05
0.464221	7.80814e-05
0.465221	8.8842e-05
0.466221	9.28618e-05
0.467221	7.02896e-05
0.468221	8.44565e-05
0.469221	8.60774e-05
0.470221	6.93473e-05
0.471221	8.63012e-05
0.472221	9.08483e-05
0.473221	0.0001001
0.474221	7.0547e-05
0.475221	8.40899e-05
0.476221	8.9284e-05
0.477221	6.34921e-05
0.478221	7.0233e-05
0.479221	6.12988e-05
0.480221	4.69251e-05
0.481221	5.7522e-05
0.482221	6.36848e-05
0.483221	6.4055e-05
0.484221	7.82698e-05
0.485221	7.6632e-05
0.486221	8.95427e-05
0.487221	0.000100047
0.488221	0.000103732
0.489221	0.000112221
0.490221	0.000107477
0.491221	8.0735e-05
0.492221	8.7e-05
0.493221	0.000104951
0.494221	0.000101768
0.495221	0.000103891
0.496221	0.000108655
0.497221	0.000109606
0.498221	0.000131042
0.499221	0.000118537
0.500221	4.39183e-05
0.501221	4.50991e-05
0.502221	5.7126e-05
0.503221	5.77514e-05
0.504221	6.73146e-05
0.505221	5.22287e-05
0.506221	4.68837e-05
0.507221	4.65807e-05
0.508221	6.17967e-05
0.509221	5.2551e-05
0.510221	6.08085e-05
0.511221	6.92166e-05
0.512221	6.65669e-05
0.513221	3.02435e-05
0.514221	3.78318e-05
0.515221	5.46213e-05
0.516221	5.34184e-05
0.517221	4.14331e-05
0.518221	4.01131e-05
0.519221	3.82513e-05
0.520221	3.26159e-05
0.521221	3.48073e-05
0.522221	4.65974e-05
0.523221	3.92801e-05
0.524221	1.60116e-05
0.525221	2.28432e-05
0.526221	2.23973e-05
0.527221	3.39256e-05
0.528221	1.47412e-05
0.529221	2.22593e-05
0.530221	2.85229e-05
0.531221	3.37288e-05
0.532221	4.08878e-05
0.533221	3.87149e-05
0.534221	4.54238e-05
0.535221	4.92616e-05
0.536221	1.34303e-05
0.537221	1.42444e-05
0.538221	1.65073e-05
0.539221	2.27873e-05
0.540221	2.52144e-05
0.541221	2.43723e-05
0.542221	3.3229e-05
0.543221	3.27065e-05
0.544221	3.89553e-05
0.545221	4.41008e-05
0.546221	4.6438e-05
0.547221	5.23697e-05
0.548221	4.60061e-05
0.549221	3.22908e-05
0.550221	4.35375e-05
0.551221	4.91191e-05
0.552221	5.758e-05
0.553221	5.55552e-05
0.554221	3.57354e-05
0.555221	4.68783e-05
0.556221	5.21646e-05
0.557221	5.2974e-05
0.558221	6.03041e-05
0.559221	5.91079e-05
0.560221	3.40113e-05
0.561221	4.61524e-05
0.562221	5.11793e-05
0.563221	5.8114e-05
0.564221	4.85794e-05
0.565221	5.14087e-05
0.566221	6.28027e-05
0.567221	6.61033e-05
0.568221	7.84575e-05
0.569221	8.9731e-05
0.570221	8.77034e-05
0.571221	9.92227e-05
0.572221	0.000113203
0.573221	9.75349e-05
0.574221	4.3427e-05
0.575221	5.46516e-05
0.576221	5.68059e-05
0.577221	4.5824e-05
0.578221	5.63947e-05
0.579221	5.59246e-05
0.580221	6.19228e-05
0.581221	7.13607e-05
0.582221	7.35419e-05
0.583221	7.67327e-05
0.584221	7.93921e-05
0.585221	9.43673e-05
0.586221	0.000103638
0.587221	0.00011509
0.588221	0.000114055
0.589221	0.000119338
0.590221	0.000126231
0.591221	0.000113124
0.592221	0.000126839
0.593221	0.000140464
0.594221	0.000149645
0.595221	0.000168257
0.596221	0.000171429
0.597221	0.000159629
0.598221	0.000154493
0.599221	0.000173428
0.600221	0.000177143
0.601221	0.000176246
0.602221	0.000194484
0.603221	0.000209184
0.604221	0.000206225
0.605221	0.000218434
0.606221	0.000237462
0.607221	0.00012318
0.608221	0.000129345
0.609221	9.24894e-05
0.610221	7.47899e-05
0.611221	9.02398e-05
0.612221	0.000111515
0.613221	0.000106828
0.614221	0.000121374
0.615221	0.000123278
0.616221	0.000138379
0.617221	7.20117e-05
0.618221	6.43042e-05
0.619221	7.6713e-05
0.620221	7.40254e-05
0.621221	8.92631e-05
0.622221	0.00010905
0.623221	0.000105712
0.624221	0.000105817
0.625221	9.25777e-05
0.626221	7.03087e-05
0.627221	7.02614e-05
0.628221	8.16213e-05
0.629221	9.3262e-05
0.630221	0.000113422
0.631221	7.85906e-05
0.632221	8.16321e-05
0.633221	9.84572e-05
0.634221	8.78293e-05
0.635221	0.000109486
0.636221	0.000132347
0.637221	3.29469e-05
0.638221	3.9319e-05
0.639221	5.24789e-05
0.640221	5.963e-05
0.641221	6.96267e-05
0.642221	4.02915e-05
0.643221	6.20482e-05
0.644221	5.61042e-05
0.645221	7.75299e-05
0.646221	8.70608e-05
0.647221	0.000105763
0.648221	0.000106388
0.649221	0.00011094
0.650221	7.8426e-05
0.651221	8.12762e-05
0.652221	0.000104351
0.653221	0.000105227
0.654221	6.16865e-05
0.655221	7.78834e-05
0.656221	8.73804e-05
0.657221	8.69585e-05
0.658221	0.000109043
0.659221	0.00012044
0.660221	0.000129994
0.661221	0.000124221
0.662221	0.000139483
0.663221	5.63634e-05
0.664221	6.32545e-05
0.665221	7.92106e-05
0.666221	6.01034e-05
0.667221	6.90683e-05
0.668221	7.71516e-05
0.669221	7.4209e-05
0.670221	7.75808e-05
0.671221	9.17558e-05
0.672221	0.000108952
0.673221	8.43943e-05
0.674221	5.76344e-05
0.675221	4.4638e-05
0.676221	5.96553e-05
0.677221	5.83876e-05
0.678221	6.21515e-05
0.679221	7.42223e-05
0.680221	8.79191e-05
0.681221	0.000100698
0.682221	7.54537e-05
0.683221	9.74814e-05
0.684221	0.000102497
0.685221	0.000117955
0.686221	0.000130563
0.687221	0.000143718
0.688221	0.000156382
0.689221	0.000168052
0.690221	0.000173402
0.691221	0.00018819
0.692221	0.000187845
0.693221	0.000124071
0.694221	0.000134445
0.695221	0.00015853
0.696221	0.000171977
0.697221	0.000164363
0.698221	0.000176631
0.699221	9.80758e-05
0.700221	0.000104557
0.701221	0.000114225
0.702221	0.000121288
0.703221	0.000111162
0.704221	0.000113073
0.705221	0.000108799
0.706221	0.000120829
0.707221	0.000112793
0.708221	0.000106291
0.709221	0.000112385
0.710221	0.000121548
0.711221	0.000140382
0.712221	0.000156662
0.713221	0.00017444
0.714221	0.000194566
0.715221	0.000160981
0.716221	0.000193223
0.717221	0.000192468
0.718221	0.000201548
0.719221	7.2076e-05
0.720221	9.07955e-05
0.721221	0.000106334
0.722221	7.67769e-05
0.723221	8.77148e-05
0.724221	5.30555e-05
0.725221	7.16074e-05
0.726221	8.47659e-05
0.727221	8.17407e-05
0.728221	9.14592e-05
0.729221	9.19894e-05
0.730221	8.56443e-05
0.731221	7.17123e-05
0.732221	8.78348e-05
0.733221	0.000101794
0.734221	0.000119501
0.735221	0.000116024
0.736221	0.000123454
0.737221	0.000140172
0.738221	0.000154604
0.739221	0.00010523
0.740221	9.61962e-05
0.741221	0.000103563
0.742221	0.00012415
0.743221	0.000124548
0.744221	0.000128039
0.745221	0.000130689
0.746221	0.000142724
0.747221	0.000151166
0.748221	0.000154458
0.749221	0.000158673
0.750221	0.000141689
0.751221	0.000148411
0.752221	0.000130226
0.753221	0.000125562
0.754221	0.000135835
0.755221	6.01687e-05
0.756221	5.67403e-05
0.757221	2.15035e-05
0.758221	3.8797e-05
0.759221	4.04208e-05
0.760221	6.24609e-05
0.761221	8.02004e-05
0.762221	9.11611e-05
0.763221	6.75156e-05
0.764221	8.11729e-05
0.765221	6.72054e-05
0.766221	7.76515e-05
0.767221	8.80931e-05
0.768221	9.80889e-05
0.769221	0.000115488
0.770221	8.34898e-05
0.771221	0.000100565
0.772221	9.72932e-05
0.773221	7.91612e-05
0.774221	8.20932e-05
0.775221	9.01269e-05
0.776221	9.38392e-05
0.777221	7.81557e-05
0.778221	9.3921e-05
0.779221	9.95178e-05
0.780221	4.18763e-05
0.781221	2.42323e-05
0.782221	2.72868e-05
0.783221	3.98078e-05
0.784221	3.77632e-05
0.785221	4.34421e-05
0.786221	3.80632e-05
0.787221	4.68876e-05
0.788221	5.33187e-05
0.789221	4.26031e-05
0.790221	5.39216e-05
0.791221	6.48821e-05
0.792221	5.54179e-05
0.793221	5.39037e-05
0.794221	6.2985e-05
0.795221	7.28229e-05
0.796221	7.44299e-05
0.797221	8.17692e-05
0.798221	7.93654e-05
0.799221	7.42918e-05
0.800221	7.74794e-05
0.801221	8.10249e-05
0.802221	5.94878e-05
0.803221	6.63425e-05
0.804221	7.21202e-05
0.805221	8.01613e-05
0.806221	7.59627e-05
0.807221	8.20629e-05
0.808221	7.731e-05
0.809221	6.39735e-05
0.810221	6.60789e-05
0.811221	8.753e-05
0.812221	0.0001024
0.813221	7.11614e-05
0.814221	8.96237e-05
0.815221	0.000105074
0.816221	0.000126005
0.817221	0.000144223
0.818221	0.000147172
0.819221	0.000159801
0.820221	0.000161458
0.821221	0.00017455
0.822221	0.000185086
0.823221	0.000199167
0.824221	0.000198998
0.825221	0.000151068
0.826221	0.000144045
0.827221	0.000149871
0.828221	0.000173811
0.829221	0.000185381
0.830221	0.000208249
0.831221	8.84409e-05
0.832221	9.61901e-05
0.833221	0.000119852
0.834221	0.000122984
0.835221	0.000133035
0.836221	0.000154622
0.837221	0.000171186
0.838221	0.000138879
0.839221	9.24e-05
0.840221	0.000108752
0.841221	0.000122236
0.842221	0.000125649
0.843221	0.000146229
0.844221	0.00015423
0.845221	0.000140877
0.846221	0.000160501
0.847221	0.00017166
0.848221	0.000178796
0.849221	0.000191333
0.850221	0.00019347
0.851221	0.000126215
0.852221	0.000141506
0.853221	0.000153319
0.854221	0.000168647
0.855221	6.41957e-05
0.856221	6.90196e-05
0.857221	8.26137e-05
0.858221	0.00010035
0.859221	0.000110705
0.860221	0.000114394
0.861221	0.000120687
0.862221	0.000124056
0.863221	0.00013327
0.864221	0.000101151
0.865221	0.000109639
0.866221	3.87e-05
0.867221	4.86728e-05
0.868221	6.30454e-05
0.869221	6.7736e-05
0.870221	7.12923e-05
0.871221	7.34671e-05
0.872221	8.83563e-05
0.873221	8.6686e-05
0.874221	5.5596e-05
0.875221	6.41646e-05
0.876221	5.05833e-05
0.877221	6.20187e-05
0.878221	6.86223e-05
0.879221	4.40946e-05
0.880221	5.59046e-05
0.881221	5.1619e-05
0.882221	5.02026e-05
0.883221	5.41076e-05
0.884221	5.73683e-05
0.885221	6.14103e-05
0.886221	7.11981e-05
0.887221	7.29712e-05
0.888221	8.56656e-05
0.889221	0.000101726
0.890221	9.05988e-05
0.891221	9.49006e-05
0.892221	0.000111732
0.893221	0.00010312
0.894221	0.000115293
0.895221	0.000129853
0.896221	0.000126877
0.897221	0.000108526
0.898221	4.24226e-05
0.899221	4.49481e-05
0.900221	5.69767e-05
0.901221	5.60522e-05
0.902221	6.31897e-05
0.903221	8.22149e-05
0.904221	8.99811e-05
0.905221	6.50444e-05
0.906221	7.8428e-05
0.907221	6.80829e-05
0.908221	7.91694e-05
0.909221	4.49902e-05
0.910221	5.44639e-05
0.911221	6.47526e-05
0.912221	5.71705e-05
0.913221	5.83552e-05
0.914221	6.8456e-05
0.915221	7.24234e-05
0.916221	8.66419e-05
0.917221	9.32362e-05
0.918221	0.000106475
0.919221	7.42932e-05
0.920221	5.06994e-05
0.921221	5.69335e-05
0.922221	4.62319e-05
0.923221	6.17272e-05
0.924221	2.72638e-05
0.925221	5.10151e-05
0.926221	6.23834e-05
0.927221	5.93312e-05
0.928221	5.32216e-05
0.929221	4.70666e-05
0.930221	4.94767e-05
0.931221	5.82444e-05
0.932221	6.87581e-05
0.933221	5.37742e-05
0.934221	5.46807e-05
0.935221	4.40485e-05
0.936221	2.87835e-05
0.937221	3.60301e-05
0.938221	2.90718e-05
0.939221	4.19101e-05
0.940221	4.91327e-05
0.941221	4.6605e-05
0.942221	5.45502e-05
0.943221	3.78019e-05
0.944221	5.13202e-05
0.945221	3.55036e-05
0.946221	4.39917e-05
0.947221	3.08066e-05
0.948221	4.64105e-05
0.949221	5.39979e-05
0.950221	5.1815e-05
0.951221	4.54947e-05
0.952221	6.00483e-05
0.953221	7.29655e-05
0.954221	4.99896e-05
0.955221	6.60191e-05
0.956221	6.38849e-05
0.957221	6.06174e-05
0.958221	7.51558e-05
0.959221	8.41867e-05
0.960221	9.30444e-05
0.961221	9.99254e-05
0.962221	0.000106181
0.963221	0.000109695
0.964221	0.000111612
0.965221	0.00011654
0.966221	0.000132522
0.967221	0.000103487
0.968221	0.000117559
0.969221	0.000125172
0.970221	0.000134286
0.971221	0.000147911
0.972221	0.00016238
0.973221	0.000160316
0.974221	0.000157795
0.975221	0.000158883
0.976221	0.000128839
0.977221	0.000109018
0.978221	0.000122288
0.979221	0.000116812
0.980221	0.000127875
0.981221	0.000145988
0.982221	0.000160665
0.983221	0.000146339
0.984221	0.000165648
0.985221	0.000174752
0.986221	0.000182516
0.987221	0.000196451
0.988221	0.00016274
0.989221	0.000186744
0.990221	0.000209311
0.991221	0.000187095
0.992221	0.000190807
0.993221	0.000203583
0.994221	0.000188776
0.995221	0.000194814
0.996221	2.55008e-05
0.997221	3.90547e-05
0.998221	4.377e-05
0.999221	4.00211e-05
1.00022	3.31511e-05
1.25893e-07	6.64604e-11
2.84382e-07	2.78968e-10
4.83908e-07	7.97458e-10
7.35097e-07	1.41426e-09
1.05132e-06	2.19915e-09
1.44943e-06	3.49728e-09
1.95062e-06	4.94981e-09
2.58158e-06	7.00741e-09
3.3759e-06	9.60456e-09
4.3759e-06	1.28837e-08
5.63483e-06	1.70293e-08
7.21972e-06	2.22549e-08
9.21499e-06	2.89224e-08
1.17269e-05	3.73522e-08
1.48891e-05	4.80602e-08
1.88702e-05	1.09447e-07
2.38821e-05	4.48862e-08
3.01917e-05	6.73286e-08
3.81349e-05	9.95672e-08
4.81349e-05	9.98412e-08
6.07242e-05	1.05267e-07
7.65731e-05	1.21778e-07
9.65258e-05	1.40906e-07
0.000121645	3.23945e-07
0.000153267	5.50304e-07
0.000193078	3.57601e-07
0.000243197	4.77872e-07
0.000306293	5.5841e-07
0.000385725	2.01028e-08
0.000485725	9.64866e-08
0.000611618	6.06191e-07
0.000770107	6.82857e-07
0.000969633	9.68223e-07
0.00122082	1.35702e-06
0.00222082	1.24229e-06
0.00322082	2.71002e-06
0.00422082	2.17803e-06
0.00522082	2.64312e-06
0.00622082	2.55305e-06
0.00722082	3.46074e-06
0.00822082	3.475e-06
0.00922082	5.85475e-06
0.0102208	9.83075e-06
0.0112208	7.54075e-06
0.0122208	5.86088e-06
0.0132208	8.2039e-06
0.0142208	9.49261e-06
0.0152208	9.17519e-06
0.0162208	1.19391e-05
0.0172208	1.44712e-05
0.0182208	1.55038e-05
0.0192208	1.8671e-05
0.0202208	1.12476e-05
0.0212208	1.49828e-05
0.0222208	2.4106e-05
0.0232208	2.45993e-05
0.0242208	3.17002e-05
0.0252208	3.39252e-05
0.0262208	2.68779e-05
0.0272208	1.58683e-05
0.0282208	1.68769e-05
0.0292208	2.2399e-05
0.0302208	2.04128e-05
0.0312208	2.49302e-05
0.0322208	2.58348e-05
0.0332208	3.49739e-05
0.0342208	2.5459e-05
0.0352208	3.36377e-05
0.0362208	3.83635e-05
